전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(1,7) / 2착(4) / 3착(3,6,8) 삼쌍","1,7",4,"3,6,8",6,1837,1837,38,0.020685900925421885,1102200.0,2725900.0,1623700.0,2.473144619851207,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4) / 2착(5~6,8) / 3착(3) 삼쌍","1,4","5~6,8",3,6,1837,1837,37,0.020141535111594992,1102200.0,2724700.0,1622500.0,2.472055888223553,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(2~4) / 2착(7) / 3착(1,5) 삼쌍",2~4,7,"1,5",6,1837,1837,24,0.0130647795318454,1102200.0,2724200.0,1622000.0,2.471602250045364,"부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250404 4R (12, 6, 5) @179.0 | 부산 20250413 3R (7, 3, 1) @1413.0"
"1착(1,5,7) / 2착(4) / 3착(2,6,8) 삼쌍","1,5,7",4,"2,6,8",9,1837,1837,45,0.024496461622210124,1653300.0,4082100.0,2428800.0,2.469061876247505,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(4,6,8) / 2착(1) / 3착(3,7) 삼쌍","4,6,8",1,"3,7",6,1837,1837,30,0.01633097441480675,1102200.0,2718000.0,1615800.0,2.465977136635819,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250425 2R (5, 6, 7) @121.0 | 부산 20250502 7R (7, 6, 5) @488.0"
"1착(1,7) / 2착(2,5~6) / 3착(3) 삼쌍","1,7","2,5~6",3,6,1837,1837,54,0.02939575394665215,1102200.0,2717300.0,1615100.0,2.4653420431863546,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(4,6,8) / 2착(1~2) / 3착(3) 삼쌍","4,6,8",1~2,3,6,1837,1837,36,0.0195971692977681,1102200.0,2716500.0,1614300.0,2.464616222101252,"부산 20250117 7R (3, 9, 8) @312.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250425 2R (5, 6, 7) @121.0"
"1착(2,7) / 2착(4) / 3착(1,5~6) 삼쌍","2,7",4,"1,5~6",6,1837,1837,25,0.013609145345672292,1102200.0,2716400.0,1614200.0,2.4645254944656143,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250525 4R (11, 6, 9) @142.0 | 부산 20250606 8R (7, 4, 5) @282.0"
"1착(2~4) / 2착(1,7) / 3착(5) 삼쌍",2~4,"1,7",5,6,1837,1837,36,0.0195971692977681,1102200.0,2715300.0,1613100.0,2.463527490473598,"부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250209 3R (12, 4, 8) @435.0 | 부산 20250404 4R (12, 6, 5) @179.0"
"1착(4,7) / 2착(1,6,8) / 3착(3) 삼쌍","4,7","1,6,8",3,6,1837,1837,24,0.0130647795318454,1102200.0,2712300.0,1610100.0,2.4608056614044638,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250214 5R (11, 10, 4) @3721.0"
"1착(4,7) / 2착(2,5~6) / 3착(3) 삼쌍","4,7","2,5~6",3,6,1837,1837,19,0.010342950462710943,1102200.0,2711900.0,1609700.0,2.4604427508619127,"부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250302 4R (6, 5, 4) @3375.0"
"1착(3) / 2착(1,7~8) / 3착(5~6) 삼쌍",3,"1,7~8",5~6,6,1837,1837,16,0.008709853021230268,1102200.0,2709900.0,1607700.0,2.4586281981491562,"부산 20250209 3R (12, 4, 8) @435.0 | 부산 20250221 8R (2, 10, 12) @4863.0 | 부산 20250810 7R (4, 3, 6) @1578.0"
"1착(3) / 2착(1,7) / 3착(4~6) 삼쌍",3,"1,7",4~6,6,1837,1837,25,0.013609145345672292,1102200.0,2709200.0,1607000.0,2.4579931046996917,"부산 20250117 6R (7, 6, 2) @215.0 | 부산 20250209 3R (12, 4, 8) @435.0 | 부산 20250221 8R (2, 10, 12) @4863.0"
"1착(3,7~8) / 2착(1,4) / 3착(6) 삼쌍","3,7~8","1,4",6,6,1837,1837,11,0.005988023952095809,1102200.0,2708700.0,1606500.0,2.4575394665215025,"부산 20250221 8R (2, 10, 12) @4863.0 | 부산 20250824 6R (11, 3, 7) @212.0 | 부산 20251121 8R (5, 7, 4) @17900.0"
"1착(5,7) / 2착(4) / 3착(1~2,6,8) 삼쌍","5,7",4,"1~2,6,8",8,1837,1837,19,0.010342950462710943,1469600.0,3606900.0,2137300.0,2.4543413173652695,"부산 20250404 8R (7, 3, 10) @1898.0 | 부산 20250620 7R (4, 10, 2) @158.0 | 부산 20250822 5R (7, 4, 3) @19.0"
"1착(2,7) / 2착(3~5) / 3착(6) 삼쌍","2,7",3~5,6,6,1837,1837,18,0.00979858464888405,1102200.0,2699600.0,1597400.0,2.449283251678461,"부산 20250525 4R (11, 6, 9) @142.0 | 부산 20250810 11R (2, 6, 3) @42.0 | 부산 20250905 8R (5, 6, 2) @1842.0"
"1착(1,5,7) / 2착(4) / 3착(2,6) 삼쌍","1,5,7",4,"2,6",6,1837,1837,36,0.0195971692977681,1102200.0,2698000.0,1595800.0,2.447831609508256,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(2,5,7) / 2착(4) / 3착(1,6,8) 삼쌍","2,5,7",4,"1,6,8",9,1837,1837,32,0.017419706042460535,1653300.0,4045100.0,2391800.0,2.4466823927901773,"부산 20250404 8R (7, 3, 10) @1898.0 | 부산 20250525 4R (11, 6, 9) @142.0 | 부산 20250606 8R (7, 4, 5) @282.0"
"1착(2~3,7) / 2착(4) / 3착(5~6) 삼쌍","2~3,7",4,5~6,6,1837,1837,19,0.010342950462710943,1102200.0,2694900.0,1592700.0,2.445019052803484,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250525 3R (4, 3, 7) @80.0 | 부산 20250525 4R (11, 6, 9) @142.0"
"1착(3,5,8) / 2착(2,4) / 3착(7) 삼쌍","3,5,8","2,4",7,6,1837,1837,19,0.010342950462710943,1102200.0,2694600.0,1592400.0,2.4447468698965706,"부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250523 8R (1, 2, 8) @869.0 | 부산 20250706 4R (4, 10, 3) @7224.0"
"1착(3,6) / 2착(1~2,7) / 3착(5) 삼쌍","3,6","1~2,7",5,6,1837,1837,24,0.0130647795318454,1102200.0,2690800.0,1588600.0,2.4412992197423335,"부산 20250209 3R (12, 4, 8) @435.0 | 부산 20250328 8R (4, 8, 6) @2360.0 | 부산 20250516 8R (5, 3, 7) @310.0"
"1착(4) / 2착(3,6) / 3착(1~2,5) 삼쌍",4,"3,6","1~2,5",6,1837,1837,28,0.015242242787152967,1102200.0,2690200.0,1588000.0,2.4407548539285067,"부산 20250309 1R (9, 12, 2) @80.0 | 부산 20250309 4R (8, 6, 3) @204.0 | 부산 20250523 4R (11, 8, 7) @1539.0"
