전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(1,4,7) / 2착(2) / 3착(3,5~6,8) 삼쌍","1,4,7",2,"3,5~6,8",12,1837,1837,90,0.04899292324442025,2204400.0,3155700.0,951300.0,1.4315459989112684,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3,6~8) / 3착(2,4~5) 삼쌍",1,"3,6~8","2,4~5",12,1837,1837,115,0.06260206859009254,2204400.0,3155400.0,951000.0,1.4314099074578117,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(2,7) / 2착(1,5~6) / 3착(3~4) 삼쌍","2,7","1,5~6",3~4,12,1837,1837,70,0.03810560696788242,2204400.0,3154400.0,950000.0,1.4309562692796225,"부산 20250105 6R (4, 1, 5) @14.0 | 부산 20250207 4R (11, 4, 2) @61.0 | 부산 20250216 3R (7, 6, 11) @7693.0"
"1착(1,3~4) / 2착(5~8) / 3착(2) 삼쌍","1,3~4",5~8,2,12,1837,1837,81,0.04409363091997823,2204400.0,3154200.0,949800.0,1.4308655416439848,"부산 20250214 7R (9, 5, 12) @1029.0 | 부산 20250309 4R (8, 6, 3) @204.0 | 부산 20250411 5R (10, 11, 7) @119.0"
"1착(1~2,7~8) / 2착(4~6) / 3착(3) 삼쌍","1~2,7~8",4~6,3,12,1837,1837,72,0.0391943385955362,2204400.0,3150400.0,946000.0,1.4291417165668663,"부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(3,5,8) / 3착(2,6~7) 삼쌍",1,"3,5,8","2,6~7",9,1837,1837,82,0.04463799673380512,1653300.0,2362700.0,709400.0,1.429081231476441,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0 | 부산 20250314 7R (6, 11, 9) @66.0"
"1착(1) / 2착(5~6) / 3착(2~4,7~8) 삼쌍",1,5~6,"2~4,7~8",10,1837,1837,79,0.04300489929232444,1837000.0,2622300.0,785300.0,1.427490473598258,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
"1착(1) / 2착(3~4) / 3착(2,6~8) 삼쌍",1,3~4,"2,6~8",8,1837,1837,82,0.04463799673380512,1469600.0,2096400.0,626800.0,1.4265106151333695,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(2,4) / 2착(1,3) / 3착(5~6,8) 삼쌍","2,4","1,3","5~6,8",12,1837,1837,80,0.043549265106151334,2204400.0,3143800.0,939400.0,1.4261477045908184,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250126 6R (7, 3, 9) @26.0"
"1착(1,4) / 2착(2~3,6) / 3착(5,8) 삼쌍","1,4","2~3,6","5,8",12,1837,1837,77,0.041916167664670656,2204400.0,3143400.0,939000.0,1.4259662493195426,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 6R (4, 11, 3) @112.0 | 부산 20250406 4R (12, 9, 5) @275.0"
"1착(1,4,8) / 2착(3,6) / 3착(2,5) 삼쌍","1,4,8","3,6","2,5",12,1837,1837,70,0.03810560696788242,2204400.0,3142500.0,938100.0,1.4255579749591725,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(4,6~7) / 3착(2~3,8) 삼쌍",1,"4,6~7","2~3,8",9,1837,1837,78,0.04246053347849755,1653300.0,2356000.0,702700.0,1.425028730417952,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1) / 2착(4,6) / 3착(2~3,5,8) 삼쌍",1,"4,6","2~3,5,8",8,1837,1837,74,0.040283070223189985,1469600.0,2093300.0,623700.0,1.4244011976047903,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250406 5R (3, 12, 2) @1848.0"
"1착(1) / 2착(2~3,6~7) / 3착(4~5,8) 삼쌍",1,"2~3,6~7","4~5,8",12,1837,1837,114,0.06205770277626565,2204400.0,3139300.0,934900.0,1.4241063327889676,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,4~6) / 3착(3,7) 삼쌍",1,"2,4~6","3,7",8,1837,1837,86,0.046815459989112684,1469600.0,2092800.0,623200.0,1.4240609689711485,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(2,5~6) / 3착(3~4,8) 삼쌍",1,"2,5~6","3~4,8",9,1837,1837,95,0.051714752313554706,1653300.0,2353700.0,700400.0,1.423637573338172,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(2) / 2착(1,5,7) / 3착(3~4,8) 삼쌍",2,"1,5,7","3~4,8",9,1837,1837,72,0.0391943385955362,1653300.0,2349800.0,696500.0,1.421278654811589,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250105 6R (4, 1, 5) @14.0 | 부산 20250207 4R (11, 4, 2) @61.0"
"1착(1) / 2착(2,5) / 3착(3~4,8) 삼쌍",1,"2,5","3~4,8",6,1837,1837,73,0.03973870440936309,1102200.0,1566200.0,464000.0,1.420976229359463,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2,5,8) / 3착(3~4,6~7) 삼쌍",1,"2,5,8","3~4,6~7",12,1837,1837,112,0.06096897114861187,2204400.0,3131200.0,926800.0,1.420431863545636,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1,5) / 2착(2~3) / 3착(4,7~8) 삼쌍","1,5",2~3,"4,7~8",12,1837,1837,84,0.0457267283614589,2204400.0,3131200.0,926800.0,1.420431863545636,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250207 9R (5, 3, 6) @102.0"
"1착(1,4) / 2착(5,7) / 3착(2~3,6) 삼쌍","1,4","5,7","2~3,6",12,1837,1837,74,0.040283070223189985,2204400.0,3130200.0,925800.0,1.419978225367447,"부산 20250307 8R (7, 8, 1) @190.0 | 부산 20250321 3R (6, 11, 12) @248.0 | 부산 20250411 5R (10, 11, 7) @119.0"
"1착(2) / 2착(1,5,7) / 3착(3,6,8) 삼쌍",2,"1,5,7","3,6,8",9,1837,1837,71,0.038649972781709306,1653300.0,2347000.0,693700.0,1.419585072279683,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250126 6R (7, 3, 9) @26.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1) / 2착(2,4,6) / 3착(3,5,8) 삼쌍",1,"2,4,6","3,5,8",9,1837,1837,105,0.05715841045182363,1653300.0,2346100.0,692800.0,1.4190407064658561,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(1) / 2착(5~8) / 3착(2,4) 삼쌍",1,5~8,"2,4",8,1837,1837,74,0.040283070223189985,1469600.0,2083800.0,614200.0,1.417936853565596,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1,4) / 2착(3,8) / 3착(5~7) 삼쌍","1,4","3,8",5~7,12,1837,1837,71,0.038649972781709306,2204400.0,3125300.0,920900.0,1.4177553982943205,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(2,5~6,8) / 3착(3,7) 삼쌍",1,"2,5~6,8","3,7",8,1837,1837,75,0.04082743603701688,1469600.0,2083500.0,613900.0,1.417732716385411,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(2,4~5) / 3착(3,6~8) 삼쌍",1,"2,4~5","3,6~8",12,1837,1837,124,0.06750136091453457,2204400.0,3123900.0,919500.0,1.4171203048448557,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1,4) / 2착(3,8) / 3착(2,5,7) 삼쌍","1,4","3,8","2,5,7",12,1837,1837,76,0.04137180185084377,2204400.0,3123800.0,919400.0,1.417074941027037,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1,6) / 2착(5,7~8) / 3착(2~3) 삼쌍","1,6","5,7~8",2~3,12,1837,1837,73,0.03973870440936309,2204400.0,3123800.0,919400.0,1.417074941027037,"부산 20250105 2R (11, 3, 7) @1227.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250427 4R (10, 9, 8) @41.0"
1착(1) / 2착(2~3) / 3착(5~8) 삼쌍,1,2~3,5~8,8,1837,1837,94,0.05117038649972782,1469600.0,2081800.0,612200.0,1.4165759390310289,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 8R (3, 5, 2) @58.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(2,4) / 2착(1) / 3착(3,6~8) 삼쌍","2,4",1,"3,6~8",8,1837,1837,72,0.0391943385955362,1469600.0,2081300.0,611700.0,1.416235710397387,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250126 6R (7, 3, 9) @26.0"
"1착(1,7) / 2착(2,8) / 3착(3~5) 삼쌍","1,7","2,8",3~5,12,1837,1837,82,0.04463799673380512,2204400.0,3121800.0,917400.0,1.4161676646706587,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1,5) / 2착(3) / 3착(2,4,6~8) 삼쌍","1,5",3,"2,4,6~8",10,1837,1837,85,0.04627109417528579,1837000.0,2601000.0,764000.0,1.4158954817637452,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(3,5,7) / 3착(2,4) 삼쌍",1,"3,5,7","2,4",6,1837,1837,78,0.04246053347849755,1102200.0,1560400.0,458200.0,1.4157140264924697,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1~2) / 2착(3,7) / 3착(4,6) 삼쌍",1~2,"3,7","4,6",8,1837,1837,70,0.03810560696788242,1469600.0,2079900.0,610300.0,1.41528307022319,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250404 3R (10, 8, 12) @153.0 | 부산 20250427 6R (7, 8, 3) @319.0"
"1착(2,4) / 2착(1,5) / 3착(3,6,8) 삼쌍","2,4","1,5","3,6,8",12,1837,1837,83,0.045182362547632006,2204400.0,3119200.0,914800.0,1.414988205407367,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250126 6R (7, 3, 9) @26.0"
"1착(1) / 2착(3,6) / 3착(2,4~5,7) 삼쌍",1,"3,6","2,4~5,7",8,1837,1837,83,0.045182362547632006,1469600.0,2079000.0,609400.0,1.4146706586826348,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(2,4) / 3착(5~6,8) 삼쌍",1,"2,4","5~6,8",6,1837,1837,71,0.038649972781709306,1102200.0,1558700.0,456500.0,1.4141716566866267,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2,4,6~7) / 3착(3,5,8) 삼쌍",1,"2,4,6~7","3,5,8",12,1837,1837,123,0.06695699510070767,2204400.0,3114900.0,910500.0,1.413037561241154,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(1~2) / 2착(4,6~7) / 3착(3,5) 삼쌍",1~2,"4,6~7","3,5",12,1837,1837,98,0.053347849755035384,2204400.0,3110600.0,906200.0,1.411086917074941,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250321 6R (12, 8, 7) @1089.0"
"1착(1,6) / 2착(2,5) / 3착(3~4) 삼쌍","1,6","2,5",3~4,8,1837,1837,77,0.041916167664670656,1469600.0,2072700.0,603100.0,1.410383777898748,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 7R (3, 9, 8) @312.0"
"1착(1) / 2착(2,5~6,8) / 3착(3~4,7) 삼쌍",1,"2,5~6,8","3~4,7",12,1837,1837,112,0.06096897114861187,2204400.0,3108800.0,904400.0,1.4102703683542006,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(3,5~6) / 3착(2,4) 삼쌍",1,"3,5~6","2,4",6,1837,1837,76,0.04137180185084377,1102200.0,1554400.0,452200.0,1.4102703683542006,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1,4,6) / 2착(3) / 3착(2,5,7~8) 삼쌍","1,4,6",3,"2,5,7~8",12,1837,1837,74,0.040283070223189985,2204400.0,3103600.0,899200.0,1.4079114498276175,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(2) / 2착(1,5) / 3착(3~4,6,8) 삼쌍",2,"1,5","3~4,6,8",8,1837,1837,73,0.03973870440936309,1469600.0,2068100.0,598500.0,1.4072536744692434,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250105 6R (4, 1, 5) @14.0 | 부산 20250126 6R (7, 3, 9) @26.0"
"1착(2,4,6) / 2착(1,3) / 3착(5,7) 삼쌍","2,4,6","1,3","5,7",12,1837,1837,70,0.03810560696788242,2204400.0,3101800.0,897400.0,1.4070949011068772,"부산 20250328 8R (4, 8, 6) @2360.0 | 부산 20250330 2R (8, 11, 4) @160.0 | 부산 20250502 4R (3, 7, 8) @67.0"
"1착(1,3~4,8) / 2착(2) / 3착(5~7) 삼쌍","1,3~4,8",2,5~7,12,1837,1837,77,0.041916167664670656,2204400.0,3098800.0,894400.0,1.40573398657231,"부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250221 7R (6, 1, 4) @627.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(1~2,6) / 2착(5,7) / 3착(3~4) 삼쌍","1~2,6","5,7",3~4,12,1837,1837,76,0.04137180185084377,2204400.0,3098800.0,894400.0,1.40573398657231,"부산 20250511 1R (7, 4, 8) @24.0 | 부산 20250523 3R (4, 1, 2) @11.0 | 부산 20250606 4R (1, 8, 6) @1691.0"
"1착(1,4,6) / 2착(2~3,7~8) / 3착(5) 삼쌍","1,4,6","2~3,7~8",5,12,1837,1837,70,0.03810560696788242,2204400.0,3098200.0,893800.0,1.4054618036653965,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 4R (12, 6, 5) @179.0"
"1착(2) / 2착(3~5) / 3착(1,6~8) 삼쌍",2,3~5,"1,6~8",12,1837,1837,80,0.043549265106151334,2204400.0,3093300.0,888900.0,1.40323897659227,"부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250307 5R (10, 2, 3) @176.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(1,4,6) / 2착(2~3) / 3착(5,8) 삼쌍","1,4,6",2~3,"5,8",12,1837,1837,75,0.04082743603701688,2204400.0,3093300.0,888900.0,1.40323897659227,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 6R (4, 11, 3) @112.0 | 부산 20250406 4R (12, 9, 5) @275.0"
"1착(1) / 2착(2,4~5,8) / 3착(3,6) 삼쌍",1,"2,4~5,8","3,6",8,1837,1837,94,0.05117038649972782,1469600.0,2061800.0,592200.0,1.4029667936853565,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(2~4,6) / 3착(5,7~8) 삼쌍",1,"2~4,6","5,7~8",12,1837,1837,102,0.05552531301034295,2204400.0,3090800.0,886400.0,1.4021048811467973,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(2,5,7~8) / 3착(3~4,6) 삼쌍",1,"2,5,7~8","3~4,6",12,1837,1837,112,0.06096897114861187,2204400.0,3089900.0,885500.0,1.4016966067864272,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1~2,8) / 2착(3~4) / 3착(6~7) 삼쌍","1~2,8",3~4,6~7,12,1837,1837,72,0.0391943385955362,2204400.0,3089900.0,885500.0,1.4016966067864272,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4) / 2착(2,7~8) / 3착(3,6) 삼쌍","1,4","2,7~8","3,6",12,1837,1837,78,0.04246053347849755,2204400.0,3089600.0,885200.0,1.4015605153329704,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(4~5,8) / 3착(3,6~7) 삼쌍",1,"4~5,8","3,6~7",9,1837,1837,71,0.038649972781709306,1653300.0,2315000.0,661700.0,1.4002298433436158,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250314 7R (6, 11, 9) @66.0"
"1착(1~2) / 2착(3~4,7) / 3착(5~6) 삼쌍",1~2,"3~4,7",5~6,12,1837,1837,105,0.05715841045182363,2204400.0,3084700.0,880300.0,1.399337688259844,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
"1착(1) / 2착(5,7) / 3착(2~4,6,8) 삼쌍",1,"5,7","2~4,6,8",10,1837,1837,81,0.04409363091997823,1837000.0,2570000.0,733000.0,1.3990201415351116,"부산 20250427 4R (10, 9, 8) @41.0 | 부산 20250523 3R (4, 1, 2) @11.0 | 부산 20250530 7R (9, 4, 11) @444.0"
"1착(1) / 2착(2~3,7~8) / 3착(4,6) 삼쌍",1,"2~3,7~8","4,6",8,1837,1837,74,0.040283070223189985,1469600.0,2055500.0,585900.0,1.3986799129014698,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
1착(1~2) / 2착(3~4) / 3착(5~7) 삼쌍,1~2,3~4,5~7,12,1837,1837,113,0.061513336962438755,2204400.0,3082800.0,878400.0,1.3984757757212847,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250124 6R (10, 8, 3) @88.0"
"1착(1,4) / 2착(2,5~6) / 3착(3,8) 삼쌍","1,4","2,5~6","3,8",12,1837,1837,79,0.04300489929232444,2204400.0,3081500.0,877100.0,1.397886046089639,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250406 4R (12, 9, 5) @275.0"
"1착(1) / 2착(2,6~7) / 3착(3,5) 삼쌍",1,"2,6~7","3,5",6,1837,1837,72,0.0391943385955362,1102200.0,1538700.0,436500.0,1.3960261295590637,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250406 5R (3, 12, 2) @1848.0"
"1착(1,5) / 2착(2,7~8) / 3착(3~4) 삼쌍","1,5","2,7~8",3~4,12,1837,1837,87,0.04735982580293958,2204400.0,3077100.0,872700.0,1.395890038105607,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(2,4~5) / 2착(1) / 3착(3,7~8) 삼쌍","2,4~5",1,"3,7~8",9,1837,1837,74,0.040283070223189985,1653300.0,2306900.0,653600.0,1.3953305510191738,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1~2) / 2착(4) / 3착(3,5~6,8) 삼쌍",1~2,4,"3,5~6,8",8,1837,1837,77,0.041916167664670656,1469600.0,2049500.0,579900.0,1.3945971692977681,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(1,6) / 2착(2~3,8) / 3착(4~5) 삼쌍","1,6","2~3,8",4~5,12,1837,1837,91,0.04953728905824714,2204400.0,3073900.0,869500.0,1.3944383959354019,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1,4,6) / 2착(2~3) / 3착(5,7) 삼쌍","1,4,6",2~3,"5,7",12,1837,1837,82,0.04463799673380512,2204400.0,3072600.0,868200.0,1.3938486663037561,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250323 5R (8, 6, 12) @166.0 | 부산 20250330 2R (8, 11, 4) @160.0"
"1착(1) / 2착(2,5,7~8) / 3착(3,6) 삼쌍",1,"2,5,7~8","3,6",8,1837,1837,75,0.04082743603701688,1469600.0,2048000.0,578400.0,1.3935764833968427,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250314 7R (6, 11, 9) @66.0"
"1착(1,3) / 2착(2,4) / 3착(6~8) 삼쌍","1,3","2,4",6~8,12,1837,1837,82,0.04463799673380512,2204400.0,3070500.0,866100.0,1.392896026129559,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250221 7R (6, 1, 4) @627.0"
"1착(1~2) / 2착(3~4,7) / 3착(6,8) 삼쌍",1~2,"3~4,7","6,8",12,1837,1837,75,0.04082743603701688,2204400.0,3069200.0,864800.0,1.3923062964979132,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1~2) / 2착(4,6) / 3착(3,5,8) 삼쌍",1~2,"4,6","3,5,8",12,1837,1837,94,0.05117038649972782,2204400.0,3067300.0,862900.0,1.391444383959354,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250321 6R (12, 8, 7) @1089.0"
"1착(1,4~5,7) / 2착(2) / 3착(3,6,8) 삼쌍","1,4~5,7",2,"3,6,8",12,1837,1837,77,0.041916167664670656,2204400.0,3067200.0,862800.0,1.3913990201415352,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1~2) / 2착(3,7) / 3착(4~6) 삼쌍",1~2,"3,7",4~6,12,1837,1837,104,0.056614044637996734,2204400.0,3067000.0,862600.0,1.3913082925058973,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1,5) / 2착(2~3,8) / 3착(4,7) 삼쌍","1,5","2~3,8","4,7",12,1837,1837,74,0.040283070223189985,2204400.0,3065300.0,860900.0,1.3905371076029758,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(2) / 2착(1,4~5,7) / 3착(3,6,8) 삼쌍",2,"1,4~5,7","3,6,8",12,1837,1837,91,0.04953728905824714,2204400.0,3065100.0,860700.0,1.390446379967338,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250126 6R (7, 3, 9) @26.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1,7) / 2착(2,5) / 3착(3~4,6) 삼쌍","1,7","2,5","3~4,6",12,1837,1837,94,0.05117038649972782,2204400.0,3064200.0,859800.0,1.390038105606968,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0"
"1착(1) / 2착(2,6~8) / 3착(3~4) 삼쌍",1,"2,6~8",3~4,8,1837,1837,85,0.04627109417528579,1469600.0,2041900.0,572300.0,1.3894256940664127,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1,6~7) / 2착(2~3) / 3착(4~5) 삼쌍","1,6~7",2~3,4~5,12,1837,1837,85,0.04627109417528579,2204400.0,3062600.0,858200.0,1.3893122845218653,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1) / 2착(2,4~6) / 3착(3,7~8) 삼쌍",1,"2,4~6","3,7~8",12,1837,1837,106,0.05770277626565052,2204400.0,3062000.0,857600.0,1.3890401016149518,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(1) / 2착(2~3,5~6,8) / 3착(4,7) 삼쌍",1,"2~3,5~6,8","4,7",10,1837,1837,82,0.04463799673380512,1837000.0,2548800.0,711800.0,1.3874795862819815,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2,6~7) / 3착(3,5,8) 삼쌍",1,"2,6~7","3,5,8",9,1837,1837,89,0.048448557430593356,1653300.0,2292600.0,639300.0,1.3866811830883687,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250406 4R (12, 9, 5) @275.0"
