전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(1) / 2착(2~3,6,8) / 3착(4~5,7) 삼쌍",1,"2~3,6,8","4~5,7",12,1691,1691,111,0.06564163217031342,2029200.0,3018700.0,989500.0,1.4876305933372758,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~3,5) / 3착(4,6~7) 삼쌍",1,"2~3,5","4,6~7",9,1691,1691,100,0.05913660555884092,1521900.0,2263900.0,742000.0,1.4875484591628885,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1~2) / 2착(3~4) / 3착(5~6,8) 삼쌍",1~2,3~4,"5~6,8",12,1691,1691,107,0.06327616794795979,2029200.0,3003800.0,974600.0,1.480287798147053,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(2~3,6~8) / 3착(4~5) 삼쌍",1,"2~3,6~8",4~5,10,1691,1691,101,0.05972797161442933,1691000.0,2478500.0,787500.0,1.4657007687758723,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2~4) / 3착(5~6,8) 삼쌍",1,2~4,"5~6,8",9,1691,1691,110,0.06505026611472502,1521900.0,2229400.0,707500.0,1.4648794270319996,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(2~3,5,8) / 3착(4,6~7) 삼쌍",1,"2~3,5,8","4,6~7",12,1691,1691,108,0.0638675340035482,2029200.0,2959900.0,930700.0,1.4586536566134438,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1) / 2착(2,5~8) / 3착(3~4) 삼쌍",1,"2,5~8",3~4,10,1691,1691,107,0.06327616794795979,1691000.0,2455600.0,764600.0,1.4521584861028978,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(1) / 2착(3~4) / 3착(2,5~7) 삼쌍",1,3~4,"2,5~7",8,1691,1691,102,0.06031933767001774,1352800.0,1961600.0,608800.0,1.4500295683027795,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
1착(1) / 2착(2~4) / 3착(5~8) 삼쌍,1,2~4,5~8,12,1691,1691,132,0.07806031933767002,2029200.0,2924000.0,894800.0,1.4409619554504238,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1) / 2착(3,6,8) / 3착(2,4~5,7) 삼쌍",1,"3,6,8","2,4~5,7",12,1691,1691,103,0.06091070372560615,2029200.0,2886000.0,856800.0,1.4222353636901242,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
